lab_id,international_id,sex,bio_sample,population,region,continent,species,avg_coverage,owner
196838,UMCUSAM000000196838,M,SAMEA4780308,holstein,continental europe,europe,bos taurus,35.639655172413796,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196839,UMCUSAM000000196839,M,SAMEA4780309,holstein,continental europe,europe,bos taurus,33.89103448275862,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196840,UMCUSAM000000196840,M,SAMEA4780310,holstein,continental europe,europe,bos taurus,32.00655172413793,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196841,UMCUSAM000000196841,M,SAMEA4780311,holstein,continental europe,europe,bos taurus,33.58241379310345,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196842,UMCUSAM000000196842,M,SAMEA4780312,holstein,continental europe,europe,bos taurus,33.76,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196843,UMCUSAM000000196843,M,SAMEA4780313,holstein,continental europe,europe,bos taurus,31.923793103448276,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196844,UMCUSAM000000196844,M,SAMEA4780314,holstein,continental europe,europe,bos taurus,35.082068965517244,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196845,UMCUSAM000000196845,M,SAMEA4780315,holstein,continental europe,europe,bos taurus,32.5551724137931,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196846,UMCUSAM000000196846,M,SAMEA4780316,holstein,continental europe,europe,bos taurus,38.762068965517244,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196847,UMCUSAM000000196847,M,SAMEA4780317,holstein,continental europe,europe,bos taurus,37.30310344827586,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196848,UMCUSAM000000196848,M,SAMEA4780318,holstein,continental europe,europe,bos taurus,33.08689655172414,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196849,UMCUSAM000000196849,M,SAMEA4780319,holstein,continental europe,europe,bos taurus,29.596206896551724,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196850,UMCUSAM000000196850,M,SAMEA4780320,holstein,continental europe,europe,bos taurus,42.37,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196851,UMCUSAM000000196851,M,SAMEA4780321,holstein,continental europe,europe,bos taurus,35.283793103448275,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196852,UMCUSAM000000196852,M,SAMEA4780322,holstein,continental europe,europe,bos taurus,39.386896551724135,THE ROSLIN INSTITUTE AND ROYAL (DICK) SCHOOL OF VETERINARY STUDIES
196853,UMCUSAU000000196853,,SAMN07359441,droughtmaster,australia,australia,composite,37.67206896551724,Southwest University
196854,UMCUSAU000000196854,,SAMN07359442,droughtmaster,australia,australia,composite,36.6951724137931,Southwest University
197981,UMCUSAM000000197981,M,SAMN05929798,holstein,continental europe,europe,bos taurus,1.0944827586206898,China Agricultural University
197982,UMCUSAM000000197982,M,SAMN05929799,holstein,continental europe,europe,bos taurus,1.3217241379310345,China Agricultural University
197983,UMCUSAM000000197983,M,SAMN05929801,holstein,continental europe,europe,bos taurus,0.82,China Agricultural University
197984,UMCUSAM000000197984,M,SAMN05929802,holstein,continental europe,europe,bos taurus,1.2375862068965517,China Agricultural University
197985,UMCUSAM000000197985,M,SAMN05929829,holstein,continental europe,europe,bos taurus,1.0134482758620689,China Agricultural University
197986,UMCUSAM000000197986,M,SAMN05929830,holstein,continental europe,europe,bos taurus,0.9148275862068965,China Agricultural University
197987,UMCUSAM000000197987,M,SAMEA4827645,braunvieh,continental europe,europe,bos taurus,14.272068965517242,ETH ZURICH
197988,UMCUSAU000000197988,,SAMEA4827646,braunvieh,continental europe,europe,bos taurus,12.79,ETH ZURICH
197989,UMCUSAU000000197989,,SAMEA4827647,braunvieh,continental europe,europe,bos taurus,14.729655172413793,ETH ZURICH
197990,UMCUSAU000000197990,,SAMEA4827648,braunvieh,continental europe,europe,bos taurus,10.686206896551724,ETH ZURICH
197991,UMCUSAU000000197991,,SAMEA4827649,braunvieh,continental europe,europe,bos taurus,11.508620689655173,ETH ZURICH
197992,UMCUSAU000000197992,,SAMEA4827650,braunvieh,continental europe,europe,bos taurus,10.242068965517241,ETH ZURICH
197993,UMCUSAU000000197993,,SAMEA4827651,braunvieh,continental europe,europe,bos taurus,14.406896551724138,ETH ZURICH
197994,UMCUSAU000000197994,,SAMEA4827652,braunvieh,continental europe,europe,bos taurus,10.30448275862069,ETH ZURICH
197995,UMCUSAU000000197995,,SAMEA4827653,braunvieh,continental europe,europe,bos taurus,9.378620689655172,ETH ZURICH
197996,UMCUSAU000000197996,,SAMEA4827654,braunvieh,continental europe,europe,bos taurus,10.419310344827586,ETH ZURICH
197997,UMCUSAU000000197997,,SAMEA4827655,braunvieh,continental europe,europe,bos taurus,11.109655172413794,ETH ZURICH
197998,UMCUSAU000000197998,,SAMEA4827656,braunvieh,continental europe,europe,bos taurus,11.547586206896552,ETH ZURICH
197999,UMCUSAU000000197999,,SAMEA4827657,braunvieh,continental europe,europe,bos taurus,8.267931034482759,ETH ZURICH
198000,UMCUSAU000000198000,,SAMEA4827658,braunvieh,continental europe,europe,bos taurus,9.53,ETH ZURICH
198001,UMCUSAU000000198001,,SAMEA4827659,braunvieh,continental europe,europe,bos taurus,9.354137931034483,ETH ZURICH
198002,UMCUSAU000000198002,,SAMEA4827660,braunvieh,continental europe,europe,bos taurus,9.810344827586206,ETH ZURICH
198003,UMCUSAU000000198003,,SAMEA4827661,braunvieh,continental europe,europe,bos taurus,9.452413793103448,ETH ZURICH
198004,UMCUSAU000000198004,,SAMEA4827662,braunvieh,continental europe,europe,bos taurus,16.890689655172412,ETH ZURICH
198005,UMCUSAU000000198005,,SAMEA4827663,braunvieh,continental europe,europe,bos taurus,10.949310344827586,ETH ZURICH
198006,UMCUSAU000000198006,,SAMEA4827664,braunvieh,continental europe,europe,bos taurus,11.097931034482759,ETH ZURICH
198007,UMCUSAU000000198007,,SAMEA4827665,braunvieh,continental europe,europe,bos taurus,12.44551724137931,ETH ZURICH
198008,UMCUSAU000000198008,,SAMEA4827666,braunvieh,continental europe,europe,bos taurus,10.714827586206896,ETH ZURICH
198009,UMCUSAU000000198009,,SAMEA4827667,braunvieh,continental europe,europe,bos taurus,10.493793103448276,ETH ZURICH
198010,UMCUSAU000000198010,,SAMEA4827668,braunvieh,continental europe,europe,bos taurus,10.392068965517241,ETH ZURICH
198011,UMCUSAU000000198011,,SAMEA4827669,braunvieh,continental europe,europe,bos taurus,12.325172413793103,ETH ZURICH
198012,UMCUSAU000000198012,,SAMEA4827670,braunvieh,continental europe,europe,bos taurus,11.629310344827585,ETH ZURICH
198013,UMCUSAU000000198013,,SAMEA4827671,braunvieh,continental europe,europe,bos taurus,10.885172413793104,ETH ZURICH
198014,UMCUSAU000000198014,,SAMEA4827672,braunvieh,continental europe,europe,bos taurus,10.053793103448276,ETH ZURICH
198015,UMCUSAU000000198015,,SAMEA4827673,braunvieh,continental europe,europe,bos taurus,9.881724137931034,ETH ZURICH
198016,UMCUSAU000000198016,,SAMEA4827674,braunvieh,continental europe,europe,bos taurus,12.068965517241379,ETH ZURICH
198017,UMCUSAF000000198017,F,SAMN03447086,mongolian,asian steppe,asia,bos taurus,8.53103448275862,Ludwig-Maximilians-University
198018,UMCUSAM000000198018,M,SAMN03454245,yak unknown,asian steppe,asia,bos grunniens,11.41448275862069,Ludwig-Maximilians-University
198019,UMCUSAM000000198019,M,SAMN03454246,yak unknown,asian steppe,asia,bos grunniens,12.27551724137931,Ludwig-Maximilians-University
198020,UMCUSAU000000198020,,SAMEA3390138,holstein,continental europe,europe,bos taurus,9.883448275862069,INRA JOUY-EN-JOSAS
198023,UMCUSAU000000198023,,SAMEA3390156,holstein,continental europe,europe,bos taurus,6.709655172413793,INRA JOUY-EN-JOSAS
198024,UMCUSAU000000198024,,SAMEA3390162,holstein,continental europe,europe,bos taurus,5.99896551724138,INRA JOUY-EN-JOSAS
198025,UMCUSAU000000198025,,SAMEA3390166,montbeliarde,france,europe,bos taurus,9.600689655172413,INRA JOUY-EN-JOSAS
198026,UMCUSAU000000198026,,SAMEA3390171,montbeliarde,france,europe,bos taurus,9.623448275862069,INRA JOUY-EN-JOSAS
198027,UMCUSAU000000198027,,SAMEA3390174,montbeliarde,france,europe,bos taurus,7.991724137931034,INRA JOUY-EN-JOSAS
198028,UMCUSAU000000198028,,SAMEA3390176,montbeliarde,france,europe,bos taurus,9.174137931034483,INRA JOUY-EN-JOSAS
198029,UMCUSAU000000198029,,SAMEA3390177,montbeliarde,france,europe,bos taurus,10.02896551724138,INRA JOUY-EN-JOSAS
198030,UMCUSAU000000198030,,SAMEA3390178,montbeliarde,france,europe,bos taurus,6.732758620689655,INRA JOUY-EN-JOSAS
198031,UMCUSAU000000198031,,SAMEA3390179,montbeliarde,france,europe,bos taurus,9.193793103448275,INRA JOUY-EN-JOSAS
198032,UMCUSAU000000198032,,SAMEA3390181,montbeliarde,france,europe,bos taurus,9.658275862068965,INRA JOUY-EN-JOSAS
198033,UMCUSAU000000198033,,SAMEA3390183,normande,france,europe,bos taurus,8.54896551724138,INRA JOUY-EN-JOSAS
198034,UMCUSAU000000198034,,SAMEA3390184,normande,france,europe,bos taurus,7.466206896551724,INRA JOUY-EN-JOSAS
198035,UMCUSAU000000198035,,SAMEA3390185,normande,france,europe,bos taurus,7.910689655172414,INRA JOUY-EN-JOSAS
198036,UMCUSAU000000198036,,SAMEA3390186,normande,france,europe,bos taurus,9.532758620689656,INRA JOUY-EN-JOSAS
198037,UMCUSAU000000198037,,SAMEA3390187,normande,france,europe,bos taurus,7.423448275862069,INRA JOUY-EN-JOSAS
198038,UMCUSAU000000198038,,SAMEA3390193,normande,france,europe,bos taurus,8.56655172413793,INRA JOUY-EN-JOSAS
198039,UMCUSAU000000198039,,SAMEA3390194,normande,france,europe,bos taurus,7.303103448275862,INRA JOUY-EN-JOSAS
198040,UMCUSAU000000198040,,SAMEA3390195,normande,france,europe,bos taurus,9.500344827586208,INRA JOUY-EN-JOSAS
198041,UMCUSAU000000198041,,SAMEA3390196,normande,france,europe,bos taurus,8.297931034482758,INRA JOUY-EN-JOSAS
198042,UMCUSAU000000198042,,SAMEA3390197,normande,france,europe,bos taurus,7.249310344827586,INRA JOUY-EN-JOSAS
198043,UMCUSAU000000198043,,SAMEA3390198,normande,france,europe,bos taurus,6.718965517241379,INRA JOUY-EN-JOSAS
198044,UMCUSAU000000198044,,SAMEA3390199,normande,france,europe,bos taurus,7.03896551724138,INRA JOUY-EN-JOSAS
198045,UMCUSAF000000198045,F,SAMN05938744,holstein,continental europe,europe,bos taurus,10.042758620689655,"University of Veterinary Medicine Hannover, Foundation"
198046,UMCUSAM000000198046,M,SAMN05939266,holstein,continental europe,europe,bos taurus,7.779310344827587,"University of Veterinary Medicine Hannover, Foundation"
198047,UMCUSAM000000198047,M,SAMN05939364,holstein,continental europe,europe,bos taurus,8.251379310344827,"University of Veterinary Medicine Hannover, Foundation"
198048,UMCUSAM000000198048,M,SAMN05942192,holstein,continental europe,europe,bos taurus,6.407586206896552,"University of Veterinary Medicine Hannover, Foundation"
198049,UMCUSAM000000198049,M,SAMN05942193,holstein,continental europe,europe,bos taurus,7.713103448275862,"University of Veterinary Medicine Hannover, Foundation"
198050,UMCUSAM000000198050,M,SAMN05942194,holstein,continental europe,europe,bos taurus,3.4913793103448274,"University of Veterinary Medicine Hannover, Foundation"
198051,UMCUSAM000000198051,M,SAMN05945846,fleckvieh,continental europe,europe,bos taurus,6.207931034482758,"University of Veterinary Medicine Hannover, Foundation"
198052,UMCUSAM000000198052,M,SAMN05945848,fleckvieh,continental europe,europe,bos taurus,6,"University of Veterinary Medicine Hannover, Foundation"
198053,UMCUSAM000000198053,M,SAMN05945849,fleckvieh,continental europe,europe,bos taurus,5.362068965517241,"University of Veterinary Medicine Hannover, Foundation"
198054,UMCUSAU000000198054,,SAMEA19309168,simmental,continental europe,europe,bos taurus,12.811379310344828,"Institute of Genetics, University of Bern, Switzerland"
198055,UMCUSAU000000198055,,SAMEA19309918,simmental,continental europe,europe,bos taurus,17.267931034482757,"Institute of Genetics, University of Bern, Switzerland"
198057,UMCUSAU000000198057,,SAMEA19311418,holstein,continental europe,europe,bos taurus,10.310689655172414,"Institute of Genetics, University of Bern, Switzerland"
198058,UMCUSAU000000198058,,SAMEA19312168,holstein,continental europe,europe,bos taurus,9.178275862068965,"Institute of Genetics, University of Bern, Switzerland"
198059,UMCUSAU000000198059,,SAMEA19312918,brown swiss,continental europe,europe,bos taurus,9.226206896551725,"Institute of Genetics, University of Bern, Switzerland"
198060,UMCUSAU000000198060,,SAMEA19313668,brown swiss,continental europe,europe,bos taurus,14.396896551724138,"Institute of Genetics, University of Bern, Switzerland"
198061,UMCUSAU000000198061,,SAMEA19314418,brown swiss,continental europe,europe,bos taurus,15.472758620689655,"Institute of Genetics, University of Bern, Switzerland"
198062,UMCUSAU000000198062,,SAMEA19315168,brown swiss,continental europe,europe,bos taurus,13.857241379310345,"Institute of Genetics, University of Bern, Switzerland"
198063,UMCUSAU000000198063,,SAMEA19316668,holstein,continental europe,europe,bos taurus,12.991034482758621,"Institute of Genetics, University of Bern, Switzerland"
198064,UMCUSAU000000198064,,SAMEA19317418,holstein,continental europe,europe,bos taurus,15.042068965517242,"Institute of Genetics, University of Bern, Switzerland"
198065,UMCUSAU000000198065,,SAMEA19318168,holstein,continental europe,europe,bos taurus,14.050344827586207,"Institute of Genetics, University of Bern, Switzerland"
198066,UMCUSAU000000198066,,SAMEA19318918,brown swiss,continental europe,europe,bos taurus,9.673103448275862,"Institute of Genetics, University of Bern, Switzerland"
198067,UMCUSAU000000198067,,SAMEA19320418,holstein,continental europe,europe,bos taurus,20.17137931034483,"Institute of Genetics, University of Bern, Switzerland"
198068,UMCUSAU000000198068,,SAMEA19321168,holstein,continental europe,europe,bos taurus,12.735172413793103,"Institute of Genetics, University of Bern, Switzerland"
198069,UMCUSAU000000198069,,SAMEA19321918,holstein,continental europe,europe,bos taurus,10.759310344827586,"Institute of Genetics, University of Bern, Switzerland"
198070,UMCUSAU000000198070,,SAMEA19322668,holstein,continental europe,europe,bos taurus,12.74793103448276,"Institute of Genetics, University of Bern, Switzerland"
198071,UMCUSAU000000198071,,SAMEA19323418,brown swiss,continental europe,europe,bos taurus,25.661724137931035,"Institute of Genetics, University of Bern, Switzerland"
198072,UMCUSAU000000198072,,SAMEA19324918,piedmontese,italy,europe,bos taurus,13.05448275862069,"Institute of Genetics, University of Bern, Switzerland"
198073,UMCUSAU000000198073,,SAMEA19325668,holstein,continental europe,europe,bos taurus,21.19344827586207,"Institute of Genetics, University of Bern, Switzerland"
198074,UMCUSAU000000198074,,SAMEA19846918,holstein,continental europe,europe,bos taurus,13.037586206896552,"Institute of Genetics, University of Bern, Switzerland"
198075,UMCUSAU000000198075,,SAMEA19847668,brown swiss,continental europe,europe,bos taurus,16.065172413793103,"Institute of Genetics, University of Bern, Switzerland"
198076,UMCUSAU000000198076,,SAMEA19849168,eringer,continental europe,europe,bos taurus,9.726206896551725,"Institute of Genetics, University of Bern, Switzerland"
198077,UMCUSAU000000198077,,SAMEA19849918,scottish highland,british isles,europe,bos taurus,13.282413793103448,"Institute of Genetics, University of Bern, Switzerland"
198078,UMCUSAU000000198078,,SAMEA19850668,brown swiss,continental europe,europe,bos taurus,9.650344827586206,"Institute of Genetics, University of Bern, Switzerland"
198079,UMCUSAU000000198079,,SAMEA19851418,holstein,continental europe,europe,bos taurus,8.143448275862069,"Institute of Genetics, University of Bern, Switzerland"
198080,UMCUSAU000000198080,,SAMEA19852168,simmental,continental europe,europe,bos taurus,15.333793103448276,"Institute of Genetics, University of Bern, Switzerland"
198081,UMCUSAU000000198081,,SAMEA19852918,simmental,continental europe,europe,bos taurus,30.328275862068967,"Institute of Genetics, University of Bern, Switzerland"
198082,UMCUSAU000000198082,,SAMEA19853668,simmental,continental europe,europe,bos taurus,16.955172413793104,"Institute of Genetics, University of Bern, Switzerland"
198083,UMCUSAU000000198083,,SAMEA19864168,holstein,continental europe,europe,bos taurus,10.352758620689656,"Institute of Genetics, University of Bern, Switzerland"
198084,UMCUSAU000000198084,,SAMEA19864918,brown swiss,continental europe,europe,bos taurus,8.08344827586207,"Institute of Genetics, University of Bern, Switzerland"
198085,UMCUSAU000000198085,,SAMEA19865668,holstein,continental europe,europe,bos taurus,11.677586206896551,"Institute of Genetics, University of Bern, Switzerland"
198087,UMCUSAU000000198087,,SAMEA19867168,holstein,continental europe,europe,bos taurus,8.210689655172414,"Institute of Genetics, University of Bern, Switzerland"
198088,UMCUSAU000000198088,,SAMEA19867918,limousin,france,europe,bos taurus,9.996896551724138,"Institute of Genetics, University of Bern, Switzerland"
198089,UMCUSAU000000198089,,SAMEA19868668,simmental,continental europe,europe,bos taurus,10.762758620689656,"Institute of Genetics, University of Bern, Switzerland"
198090,UMCUSAU000000198090,,SAMEA19869418,simmental,continental europe,europe,bos taurus,9.684827586206897,"Institute of Genetics, University of Bern, Switzerland"
198091,UMCUSAU000000198091,,SAMEA19870168,simmental,continental europe,europe,bos taurus,10.764482758620689,"Institute of Genetics, University of Bern, Switzerland"
